ATLPIXIBLPS:Iseg/CAN_ISEG/Y2507A2_HV01/1A/Ch00.Actual.VMeas	LI_S01_C_M1_HV_VMeas
2022.04.11 07:06:13.567	450.00155639648
2022.04.11 08:06:31.050	450.0012512207
2022.04.11 09:06:45.385	450.00003051758
2022.04.11 10:07:02.739	449.99771118164
2022.04.11 11:07:18.067	449.99957275391
2022.04.11 12:07:32.416	449.99960327148
2022.04.11 13:07:47.748	449.99795532227
2022.04.11 14:08:05.244	450.00250244141
2022.04.11 15:08:22.582	449.99792480469
2022.04.11 16:08:39.978	450.00317382812
2022.04.11 17:08:57.286	449.9992980957
2022.04.11 18:09:14.825	450.00335693359
2022.04.11 19:09:32.169	449.99920654297
2022.04.11 20:09:47.481	449.99835205078
2022.04.11 21:10:01.808	450.00012207031
2022.04.11 22:10:17.159	449.99822998047
2022.04.11 23:10:31.509	449.9997253418
2022.04.12 00:10:46.857	449.99813842773
2022.04.12 01:11:01.165	449.99624633789
2022.04.12 02:11:16.499	450.00158691406
2022.04.12 03:11:30.807	449.99917602539
2022.04.12 04:11:46.262	450.00057983398
2022.04.12 05:12:00.611	449.99871826172
2022.04.12 06:12:15.958	449.99710083008
2022.04.12 07:12:30.290	450.00051879883
2022.04.12 08:12:47.616	449.99771118164
2022.04.12 09:13:04.999	449.99880981445
2022.04.12 10:13:20.438	449.99887084961
2022.04.12 11:13:34.928	449.99798583984
2022.04.12 12:13:50.267	449.99877929688
2022.04.12 13:14:04.679	449.9983215332
2022.04.12 14:14:20.126	449.99945068359
2022.04.12 15:14:34.584	449.99899291992
2022.04.12 16:14:49.930	449.9992980957
2022.04.12 17:15:06.447	449.99911499023
2022.04.12 18:15:21.877	449.99758911133
2022.04.12 19:15:36.218	449.99655151367
2022.04.12 20:15:50.822	450.00286865234
2022.04.12 21:16:06.235	450.00201416016
2022.04.12 22:16:20.652	450.00204467773
2022.04.12 23:16:36.066	450.00030517578
2022.04.13 00:16:50.473	449.998046875
2022.04.13 01:17:05.363	449.99981689453
2022.04.13 02:17:20.800	450.00161743164
2022.04.13 03:17:40.318	450.00036621094
2022.04.13 04:17:57.662	450.00024414062
2022.04.13 05:18:13.004	450.00057983398
2022.04.13 06:18:27.374	449.99966430664
2022.04.13 07:18:42.699	449.99624633789
2022.04.13 08:19:00.122	449.99807739258
2022.04.13 09:19:14.417	450.00054931641
2022.04.13 10:19:29.748	450.00277709961
2022.04.13 11:19:45.061	450.00128173828
2022.04.13 12:20:02.386	450.00103759766
2022.04.13 13:20:16.770	449.99942016602
2022.04.13 14:20:32.236	450.00021362305
2022.04.13 15:20:46.609	449.99877929688
2022.04.13 16:21:03.982	449.9992980957
2022.04.13 17:21:19.320	450.00042724609
2022.04.13 18:21:33.676	450.00091552734
2022.04.13 19:21:49.010	450.00036621094
2022.04.13 20:22:03.569	449.99923706055
2022.04.13 21:22:18.875	450.00057983398
2022.04.13 22:22:38.293	449.99920654297
2022.04.13 23:22:53.632	450.00048828125
2022.04.14 00:23:11.043	449.99676513672
2022.04.14 01:23:28.430	450.0022277832
2022.04.14 02:23:42.754	449.99920654297
2022.04.14 03:24:00.257	449.99978637695
2022.04.14 04:24:15.636	449.99951171875
2022.04.14 05:24:30.051	449.9983215332
2022.04.14 06:24:47.377	450.00012207031
2022.04.14 07:25:02.722	449.99996948242
2022.04.14 08:25:17.048	449.99920654297
2022.04.14 09:13:51.900	421.7942199707
2022.04.14 09:13:53.902	364.68478393555
2022.04.14 09:13:56.903	254.61180114746
2022.04.14 09:13:58.905	194.85285949707
2022.04.14 09:14:01.908	82.57999420166
2022.04.14 09:14:03.909	19.240215301514
2022.04.14 09:14:06.912	0.10883390158415
2022.04.19 14:33:05.272	113.67974090576
2022.04.19 14:33:07.274	179.33174133301
2022.04.19 14:33:10.275	275.8528137207
2022.04.19 14:33:12.276	359.55435180664
2022.04.19 14:33:15.277	443.00765991211
2022.04.19 14:33:17.279	449.65353393555
2022.04.19 15:33:42.593	449.99813842773
2022.04.19 16:33:57.013	449.99996948242
2022.04.19 17:34:12.309	449.99975585938
2022.04.19 18:34:26.758	449.99722290039
2022.04.19 19:34:42.204	449.99990844727
2022.04.19 20:34:56.549	449.99969482422
2022.04.19 21:35:11.861	450.00100708008
2022.04.19 22:35:26.218	450.00216674805
2022.04.19 23:35:41.563	449.99938964844
2022.04.20 00:35:55.983	450.00115966797
2022.04.20 01:36:11.322	449.99645996094
2022.04.20 02:36:28.641	450.00207519531
2022.04.20 03:36:48.016	449.99822998047
2022.04.20 04:37:06.385	450.00207519531
2022.04.20 05:37:20.829	450.00244140625
2022.04.20 06:37:38.179	449.99960327148
2022.04.20 07:37:53.535	450.00161743164
2022.04.20 08:38:07.944	450.00012207031
2022.04.20 09:38:23.286	450.00064086914
2022.04.20 10:38:40.642	449.99990844727
2022.04.20 11:38:55.079	449.99966430664
2022.04.20 12:39:10.403	449.99908447266
2022.04.20 13:39:30.731	450.00518798828
2022.04.20 14:39:45.322	450.00280761719
2022.04.20 15:40:00.654	449.99819946289
2022.04.20 15:52:58.143	433.51309204102
2022.04.20 15:53:01.145	311.23025512695
2022.04.20 15:53:03.146	245.89570617676
2022.04.20 15:53:06.149	137.72978210449
2022.04.20 15:53:08.149	83.310699462891
2022.04.20 15:53:11.151	0.10883390158415
2022.04.20 18:29:06.737	47.804996490479
2022.04.20 18:29:08.738	96.311935424805
2022.04.20 18:29:11.738	206.98481750488
2022.04.20 18:29:13.740	259.56118774414
2022.04.20 18:29:16.742	361.44607543945
2022.04.20 18:29:18.743	427.02893066406
2022.04.20 18:29:21.746	449.65603637695
2022.04.20 19:29:43.306	449.99877929688
2022.04.20 20:29:58.812	450.00048828125
2022.04.20 21:30:14.127	450.00177001953
2022.04.20 22:30:28.704	449.99893188477
2022.04.20 23:30:43.012	449.99990844727
2022.04.21 00:30:58.340	450
2022.04.21 01:31:13.696	449.99871826172
2022.04.21 02:31:28.025	450.00158691406
2022.04.21 03:31:43.360	450.00015258789
2022.04.21 04:31:57.790	449.99822998047
2022.04.21 05:32:15.114	449.99920654297
2022.04.21 06:32:32.451	450.001953125
2022.04.21 07:32:47.901	450.00161743164
2022.04.21 08:33:02.547	450.0016784668
2022.04.21 09:33:19.894	450.00112915039
2022.04.21 10:33:34.438	450.00021362305
2022.04.21 11:33:49.789	449.99768066406
2022.04.21 12:34:04.160	450.00134277344
2022.04.21 13:34:19.578	450.00115966797
2022.04.21 14:34:33.946	450.00024414062
2022.04.21 15:34:49.345	450.00225830078
2022.04.21 15:52:53.101	435.21011352539
2022.04.21 15:52:56.104	335.46536254883
2022.04.21 15:52:58.105	270.1735534668
2022.04.21 15:53:01.107	173.23286437988
2022.04.21 15:53:03.109	114.65090942383
2022.04.21 15:53:06.111	6.4084935188293
2022.04.21 15:53:09.113	0.10883390158415
2022.04.26 15:06:32.642	60.440761566162
2022.04.26 15:06:35.643	144.73155212402
2022.04.26 15:06:37.645	206.9031829834
2022.04.26 15:06:40.647	304.36892700195
2022.04.26 15:06:42.648	368.3635559082
2022.04.26 15:06:45.650	449.60269165039
2022.04.26 16:07:10.138	449.99716186523
2022.04.26 17:07:25.556	449.99871826172
2022.04.26 17:42:53.921	406.68420410156
2022.04.26 17:42:56.923	296.61312866211
2022.04.26 17:42:58.924	231.24046325684
2022.04.26 17:43:01.926	122.44510650635
2022.04.26 17:43:03.928	59.125858306885
2022.04.26 17:43:06.929	0.10883390158415
2022.04.27 13:51:16.351	0.1089356765151
2022.04.27 13:51:18.353	101.85874176025
2022.04.27 13:51:21.355	190.06834411621
2022.04.27 13:51:23.357	276.14660644531
2022.04.27 13:51:26.359	364.21868896484
2022.04.27 13:51:28.362	449.28213500977
2022.04.27 13:51:38.370	449.99789428711
2022.04.27 14:51:53.686	450.00216674805
2022.04.27 15:38:25.560	362.33322143555
2022.04.27 15:38:27.561	299.10006713867
2022.04.27 15:38:30.563	188.88179016113
2022.04.27 15:38:32.564	104.65982055664
2022.04.27 15:38:35.566	25.762758255005
2022.04.27 15:38:37.566	0.10883390158415
2022.05.02 10:43:37.263	66.097648620605
2022.05.02 10:43:39.264	129.77433776855
2022.05.02 10:43:42.265	230.69966125488
2022.05.02 10:43:44.266	294.20965576172
2022.05.02 10:43:47.268	402.8362121582
2022.05.02 10:43:49.269	449.61145019531
2022.05.02 11:44:14.643	449.99926757812
2022.05.02 12:44:29.051	450.00006103516
2022.05.02 13:44:44.398	450.00033569336
2022.05.02 14:29:38.347	432.51327514648
2022.05.02 14:29:40.349	357.22360229492
2022.05.02 14:29:43.350	247.02787780762
2022.05.02 14:29:45.352	183.00738525391
2022.05.02 14:29:48.355	80.168411254883
2022.05.02 14:29:50.356	12.996217727661
2022.05.02 14:29:53.357	0.10883390158415
2022.05.05 16:16:17.823	101.32792663574
2022.05.05 16:16:19.826	189.51502990723
2022.05.05 16:16:22.830	270.13522338867
2022.05.05 16:16:24.834	335.69729614258
2022.05.05 16:16:27.841	433.04251098633
2022.05.05 16:16:29.845	449.64300537109
2022.05.05 17:16:52.237	449.99798583984
2022.05.05 18:17:07.604	449.99975585938
2022.05.05 19:17:21.972	450.00088500977
2022.05.05 20:17:36.810	450.00006103516
2022.05.05 21:17:52.235	450.00140380859
2022.05.05 22:18:09.790	449.99752807617
2022.05.05 23:18:24.105	450.00088500977
2022.05.06 00:18:39.523	449.99887084961
2022.05.06 01:18:53.905	449.99926757812
2022.05.06 02:19:09.265	450.00103759766
2022.05.06 03:19:26.596	449.99697875977
2022.05.06 04:19:43.953	449.99887084961
2022.05.06 05:19:58.549	449.99545288086
2022.05.06 06:20:13.897	450.00173950195
2022.05.06 07:20:28.258	449.99826049805
2022.05.06 08:20:43.594	450.00170898438
2022.05.06 09:20:57.946	450.00158691406
2022.05.06 10:21:13.266	450.00079345703
2022.05.06 10:52:41.465	398.19479370117
2022.05.06 10:52:43.466	334.88430786133
2022.05.06 10:52:46.468	229.67594909668
2022.05.06 10:52:48.471	164.34901428223
2022.05.06 10:52:51.473	65.138977050781
2022.05.06 10:52:53.475	1.9962040185928
2022.05.06 10:52:56.477	0.10883390158415
2022.05.10 10:34:35.012	97.531616210938
2022.05.10 10:34:37.014	163.15643310547
2022.05.10 10:34:40.016	261.53768920898
2022.05.10 10:34:42.017	327.12890625
2022.05.10 10:34:45.020	432.41159057617
2022.05.10 10:34:47.020	449.63626098633
2022.05.10 11:35:09.488	449.99890136719
2022.05.10 12:35:24.973	450.00076293945
2022.05.10 13:35:39.332	449.99740600586
2022.05.10 14:35:54.752	450.00094604492
2022.05.10 15:36:12.200	449.99780273438
2022.05.10 16:36:27.511	449.99908447266
2022.05.10 17:28:29.540	403.61111450195
2022.05.10 17:28:32.542	291.50180053711
2022.05.10 17:28:34.543	207.78234863281
2022.05.10 17:28:37.545	121.8073425293
2022.05.10 17:28:39.546	34.068393707275
2022.05.10 17:28:42.547	0.10883390158415
2022.05.10 17:34:03.760	36.758358001709
2022.05.10 17:34:06.761	143.39543151855
2022.05.10 17:34:08.762	211.09149169922
2022.05.10 17:34:11.763	319.71585083008
2022.05.10 17:34:13.765	377.44473266602
2022.05.10 17:34:16.766	449.65954589844
2022.05.10 18:34:41.092	450.00140380859
2022.05.10 19:35:01.426	449.99859619141
2022.05.10 20:35:18.805	449.99740600586
2022.05.10 21:35:36.168	449.99694824219
2022.05.10 22:35:51.495	450.00085449219
2022.05.10 23:36:05.824	449.99481201172
2022.05.11 00:36:21.180	450.0009765625
2022.05.11 01:36:38.534	450.00244140625
2022.05.11 02:36:55.917	450.00146484375
2022.05.11 03:37:13.524	449.99996948242
2022.05.11 04:37:27.869	449.99935913086
2022.05.11 05:37:43.387	450.00106811523
2022.05.11 06:37:57.733	449.99963378906
2022.05.11 07:38:18.093	450.00192260742
2022.05.11 08:38:35.444	450.00198364258
2022.05.11 09:38:50.826	450.0002746582
2022.05.11 10:39:05.203	449.99710083008
2022.05.11 11:06:47.294	420.02481079102
2022.05.11 11:06:50.295	327.16796875
2022.05.11 11:06:52.296	261.8420715332
2022.05.11 11:06:55.296	153.68688964844
2022.05.11 11:06:57.298	88.305191040039
2022.05.11 11:07:00.300	0.10883390158415
2022.05.11 17:37:47.650	62.006664276123
2022.05.11 17:37:50.652	160.59391784668
2022.05.11 17:37:52.654	228.06436157227
2022.05.11 17:37:55.657	319.73138427734
2022.05.11 17:37:57.658	386.31439208984
2022.05.11 17:38:00.658	449.63323974609
2022.05.11 18:38:25.035	449.99993896484
2022.05.11 19:38:42.373	449.99908447266
2022.05.11 20:39:00.724	450.00137329102
2022.05.11 21:39:15.054	449.9997253418
2022.05.11 22:39:30.408	450.00192260742
2022.05.11 23:39:47.759	449.99829101562
2022.05.12 00:40:03.070	450.00024414062
2022.05.12 01:40:17.518	449.9987487793
2022.05.12 02:40:32.833	449.99978637695
2022.05.12 03:40:47.279	449.99948120117
2022.05.12 04:41:02.593	450.00149536133
2022.05.12 05:41:16.906	449.99905395508
2022.05.12 06:41:32.233	449.99780273438
2022.05.12 07:41:49.645	449.99835205078
2022.05.12 08:42:09.989	450.00204467773
2022.05.12 09:42:29.344	449.99792480469
2022.05.12 10:42:45.044	450.00051879883
2022.05.12 11:42:59.402	450.00238037109
2022.05.12 12:43:14.738	449.99990844727
2022.05.12 13:43:30.037	450.00241088867
2022.05.12 14:43:44.545	450.00018310547
2022.05.12 15:43:58.935	449.99819946289
2022.05.12 16:44:17.281	450.00122070312
2022.05.12 17:44:34.588	449.99981689453
2022.05.12 18:44:49.016	450.00241088867
2022.05.12 19:45:04.510	450.00109863281
2022.05.12 20:45:19.045	450.00271606445
2022.05.12 21:45:36.586	450.00064086914
2022.05.12 22:45:57.039	450.00039672852
2022.05.12 23:46:13.488	449.99987792969
2022.05.13 00:46:28.899	449.99743652344
2022.05.13 01:46:43.404	450.00405883789
2022.05.13 02:47:00.909	449.99942016602
2022.05.13 03:47:16.329	450.0012512207
2022.05.13 04:47:33.753	450.0009765625
2022.05.13 05:47:49.101	449.99966430664
2022.05.13 06:48:03.407	450.00311279297
2022.05.13 07:48:18.780	449.99688720703
2022.05.13 08:48:33.389	450.00228881836
2022.05.13 09:48:48.902	450.00143432617
2022.05.13 10:49:03.230	450.00033569336
2022.05.13 11:49:18.566	450.00067138672
2022.05.13 12:49:33.027	449.99691772461
2022.05.13 13:49:50.373	449.99728393555
2022.05.13 14:50:05.718	449.99954223633
2022.05.13 15:50:20.049	450.00207519531
2022.05.13 16:50:35.387	449.99868774414
2022.05.13 17:50:49.730	450.00051879883
2022.05.13 18:51:05.168	449.99926757812
2022.05.13 19:51:19.503	449.99728393555
2022.05.13 20:51:36.865	450.00228881836
2022.05.13 21:51:52.187	449.99752807617
2022.05.13 22:52:06.816	450.0022277832
2022.05.13 23:52:21.161	450.00076293945
2022.05.14 00:52:36.582	449.99807739258
2022.05.14 01:52:51.897	450.00112915039
2022.05.14 02:53:06.229	450.00024414062
2022.05.14 03:53:21.563	449.99932861328
2022.05.14 04:53:40.920	449.99987792969
2022.05.14 05:53:56.238	450.0026550293
2022.05.14 06:54:10.566	449.99795532227
2022.05.14 07:54:25.263	450.00360107422
2022.05.14 08:54:42.767	450.00204467773
2022.05.14 09:54:58.258	450.00048828125
2022.05.14 10:55:12.639	449.99859619141
2022.05.14 11:55:28.242	449.99865722656
2022.05.14 12:55:47.628	449.99783325195
2022.05.14 13:56:04.974	449.99850463867
2022.05.14 14:56:22.513	450.00024414062
2022.05.14 15:56:39.834	450.00271606445
2022.05.14 16:56:54.270	449.99880981445
2022.05.14 17:57:09.661	449.99960327148
2022.05.14 18:57:23.974	449.99996948242
2022.05.14 19:57:39.422	449.99887084961
2022.05.14 20:57:53.876	450.00009155273
2022.05.14 21:58:08.626	449.99798583984
2022.05.14 22:58:23.263	450.00100708008
2022.05.14 23:58:38.841	450.00100708008
2022.05.15 00:58:53.280	450.0026550293
2022.05.15 01:59:10.662	449.99865722656
2022.05.15 02:59:24.978	449.99981689453
2022.05.15 03:59:40.337	449.99954223633
2022.05.15 04:59:54.694	450.00067138672
2022.05.15 06:00:10.017	450.00119018555
2022.05.15 07:00:27.472	449.99908447266
2022.05.15 08:00:46.925	450.0026550293
2022.05.15 09:01:02.222	450.0007019043
2022.05.15 10:01:16.676	450.00006103516
2022.05.15 11:01:31.100	450.00106811523
2022.05.15 12:01:46.820	450.00131225586
2022.05.15 13:02:01.272	450.00048828125
2022.05.15 14:02:23.651	449.9992980957
2022.05.15 15:02:39.003	449.99987792969
2022.05.15 16:02:53.484	449.99963378906
2022.05.15 17:03:10.834	450.00036621094
2022.05.15 18:03:31.253	450.00256347656
2022.05.15 19:03:47.911	450
2022.05.15 20:04:05.214	450.00283813477
2022.05.15 21:04:20.683	449.99859619141
2022.05.15 22:04:38.004	449.99945068359
2022.05.15 23:04:52.326	449.99816894531
2022.05.16 00:05:09.917	450.00149536133
2022.05.16 01:05:25.252	450.00073242188
2022.05.16 02:05:42.614	449.99865722656
2022.05.16 03:05:56.972	449.99792480469
2022.05.16 04:06:14.625	450.00006103516
2022.05.16 05:06:29.018	449.99966430664
2022.05.16 06:06:47.384	450.00039672852
2022.05.16 07:07:04.228	449.99914550781
2022.05.16 08:07:18.851	449.99865722656
2022.05.16 09:07:36.239	449.99887084961
2022.05.16 10:07:53.572	450.00100708008
2022.05.16 11:08:08.907	449.99908447266
2022.05.16 12:08:23.230	450.00216674805
2022.05.16 13:08:40.713	450.00204467773
2022.05.16 14:08:56.070	449.99990844727
2022.05.16 15:09:10.394	450.00067138672
2022.05.16 16:09:25.782	449.99957275391
2022.05.16 17:09:43.177	449.99981689453
2022.05.16 18:09:57.872	449.9983215332
2022.05.16 19:10:13.310	449.99853515625
2022.05.16 20:10:29.729	450.00106811523
2022.05.16 21:10:45.129	449.99847412109
2022.05.16 22:10:59.442	449.99841308594
2022.05.16 23:11:14.826	449.99890136719
2022.05.17 00:11:30.115	449.99758911133
2022.05.17 01:11:44.431	450.00186157227
2022.05.17 02:11:59.747	449.99905395508
2022.05.17 03:12:14.095	449.99923706055
2022.05.17 04:12:31.398	450.00219726562
2022.05.17 05:12:46.755	449.99594116211
2022.05.17 06:13:01.145	449.99960327148
2022.05.17 07:13:16.461	449.99844360352
2022.05.17 08:13:30.811	450.00094604492
2022.05.17 09:13:46.147	450.00003051758
2022.05.17 10:14:01.530	450.00036621094
2022.05.17 11:14:18.927	449.99954223633
2022.05.17 12:14:33.256	449.99926757812
2022.05.17 13:14:48.718	449.99914550781
2022.05.17 14:15:06.063	450.0009765625
2022.05.17 15:15:20.410	449.99926757812
2022.05.17 16:15:35.122	450.001953125
2022.05.17 16:55:32.742	387.50003051758
2022.05.17 16:55:35.744	297.83169555664
2022.05.17 16:55:37.745	212.07339477539
2022.05.17 16:55:40.746	124.30905151367
2022.05.17 16:55:42.748	36.417419433594
2022.05.17 16:55:45.749	0.10883390158415
2022.05.25 10:55:31.003	27.165363311768
2022.05.25 10:55:33.004	104.94187927246
2022.05.25 10:55:36.005	199.46130371094
2022.05.25 10:55:38.007	265.04208374023
2022.05.25 10:55:41.009	368.47952270508
2022.05.25 10:55:43.010	435.96472167969
2022.05.25 10:55:46.013	449.65676879883
2022.05.25 11:56:07.486	449.99990844727
2022.05.25 12:25:02.596	407.03109741211
2022.05.25 12:25:04.597	341.77029418945
2022.05.25 12:25:07.600	231.59211730957
2022.05.25 12:25:10.601	123.83862304688
2022.05.25 12:25:12.602	59.005363464355
2022.05.25 12:25:15.603	0.10883390158415
2022.05.27 09:55:09.970	66.987190246582
2022.05.27 09:55:12.972	175.68940734863
2022.05.27 09:55:14.973	241.30647277832
2022.05.27 09:55:17.974	346.75650024414
2022.05.27 09:55:19.975	405.16940307617
2022.05.27 09:55:22.977	449.63772583008
2022.05.27 10:55:47.459	450.00085449219
2022.05.27 11:24:47.571	0.10883390158415
2022.05.27 11:31:16.828	35.447696685791
2022.05.27 11:31:18.829	114.0637512207
2022.05.27 11:31:21.831	200.19346618652
2022.05.27 11:31:23.833	288.38418579102
2022.05.27 11:31:26.835	376.46640014648
2022.05.27 11:31:28.836	449.35244750977
2022.05.27 11:31:38.842	450.00338745117
2022.05.27 12:31:54.167	450.00128173828
2022.05.27 13:32:11.675	449.99990844727
2022.05.27 14:09:53.120	371.17098999023
2022.05.27 14:09:56.122	263.05960083008
2022.05.27 14:09:58.124	197.79432678223
2022.05.27 14:10:01.127	90.507858276367
2022.05.27 14:10:03.135	11.906991958618
2022.05.27 14:10:06.138	0.10883390158415
2022.05.28 08:27:51.707	35.821708679199
2022.05.28 08:27:53.708	101.84146118164
2022.05.28 08:27:56.710	185.68507385254
2022.05.28 08:27:58.711	271.76858520508
2022.05.28 08:28:01.713	359.91879272461
2022.05.28 08:28:03.714	440.14901733398
2022.05.28 08:28:06.716	449.6530456543
2022.05.28 09:28:28.292	449.99792480469
2022.05.28 10:28:43.613	449.99996948242
2022.05.28 11:28:58.942	449.9970703125
2022.05.28 12:29:13.264	449.99978637695
2022.05.28 13:29:27.575	450.00122070312
2022.05.28 14:29:42.929	449.99932861328
2022.05.28 14:31:36.006	400.82455444336
2022.05.28 14:31:38.007	325.96224975586
2022.05.28 14:31:41.009	236.25804138184
2022.05.28 14:31:43.009	157.63261413574
2022.05.28 14:31:46.013	81.452476501465
2022.05.28 14:31:48.021	2.0470581054688
2022.05.28 14:31:51.024	0.10883390158415
2022.05.29 08:14:10.351	25.863712310791
2022.05.29 08:14:13.352	136.40165710449
2022.05.29 08:14:15.353	199.10809326172
2022.05.29 08:14:18.355	307.71041870117
2022.05.29 08:14:20.356	371.21578979492
2022.05.29 08:14:23.358	449.62747192383
2022.05.29 09:14:47.851	450.00085449219
2022.05.29 10:15:02.211	450.00305175781
2022.05.29 11:15:22.531	450.00177001953
2022.05.29 12:15:36.909	449.99975585938
2022.05.29 13:15:54.342	449.99795532227
2022.05.29 14:16:08.983	450.00146484375
2022.05.29 14:36:08.750	436.32034301758
2022.05.29 14:36:11.751	335.92526245117
2022.05.29 14:36:13.753	272.82885742188
2022.05.29 14:36:16.756	162.57029724121
2022.05.29 14:36:19.758	0.10883390158415
2022.05.31 13:14:00.149	58.074993133545
2022.05.31 13:14:03.151	165.72044372559
2022.05.31 13:14:05.152	231.81756591797
2022.05.31 13:14:08.154	337.47811889648
2022.05.31 13:14:10.155	403.65969848633
2022.05.31 13:14:13.157	449.63851928711
2022.05.31 13:46:03.429	358.73010253906
2022.05.31 13:46:05.430	293.47048950195
2022.05.31 13:46:08.433	183.26840209961
2022.05.31 13:46:10.434	117.88834381104
2022.05.31 13:46:13.436	9.6846971511841
2022.05.31 13:46:16.437	0.10883390158415
2022.06.01 09:56:32.647	101.56816101074
2022.06.01 09:56:34.649	167.23490905762
2022.06.01 09:56:37.651	275.80697631836
2022.06.01 09:56:39.652	330.1064453125
2022.06.01 09:56:42.654	440.73403930664
2022.06.01 09:56:44.655	449.62649536133
2022.06.01 10:57:06.981	450.00057983398
2022.06.01 11:57:24.304	450.00109863281
2022.06.01 12:04:58.609	427.36328125
2022.06.01 12:05:01.611	319.22067260742
2022.06.01 12:05:03.612	253.99711608887
2022.06.01 12:05:06.614	143.74085998535
2022.06.01 12:05:08.615	69.965934753418
2022.06.01 12:05:11.617	0.10883390158415
2022.06.03 08:59:40.309	45.852542877197
2022.06.03 08:59:43.311	152.55793762207
2022.06.03 08:59:45.312	220.14190673828
2022.06.03 08:59:48.315	326.70962524414
2022.06.03 08:59:50.317	392.31533813477
2022.06.03 08:59:53.320	449.6272277832
2022.06.03 10:00:20.673	450.00051879883
2022.06.03 11:00:35.118	450.00152587891
2022.06.03 12:00:54.472	449.99896240234
2022.06.03 13:01:09.792	450.0022277832
2022.06.03 14:01:24.182	449.99957275391
2022.06.03 15:01:39.055	449.99801635742
2022.06.03 15:38:15.468	367.81155395508
2022.06.03 15:38:18.470	259.69772338867
2022.06.03 15:38:20.471	192.3304901123
2022.06.03 15:38:23.473	84.115310668945
2022.06.03 15:38:25.476	20.828203201294
2022.06.03 15:38:28.484	0.10883390158415
2022.06.03 16:04:09.530	65.917785644531
2022.06.03 16:04:11.531	128.37358093262
2022.06.03 16:04:14.533	237.05882263184
2022.06.03 16:04:16.534	302.65322875977
2022.06.03 16:04:19.536	411.33212280273
2022.06.03 16:04:21.538	449.62145996094
2022.06.03 16:45:32.235	399.14953613281
2022.06.03 16:45:34.236	309.43566894531
2022.06.03 16:45:37.238	227.37028503418
2022.06.03 16:45:39.240	139.5333404541
2022.06.03 16:45:42.241	51.752475738525
2022.06.03 16:45:44.242	0.10883390158415
2022.06.05 06:37:40.688	99.760055541992
2022.06.05 06:37:43.691	188.00559997559
2022.06.05 06:37:45.692	266.01519775391
2022.06.05 06:37:48.694	354.12939453125
2022.06.05 06:37:50.695	434.79214477539
2022.06.05 06:37:53.696	449.64025878906
2022.06.05 07:38:15.981	449.99765014648
2022.06.05 08:38:30.351	449.99859619141
2022.06.05 09:38:45.738	449.99981689453
2022.06.05 10:39:00.167	449.99917602539
2022.06.05 11:39:15.619	450.00033569336
2022.06.05 12:39:30.047	450.0009765625
2022.06.05 13:39:44.493	449.99899291992
2022.06.05 14:39:59.819	449.99993896484
2022.06.05 14:56:41.483	375.80419921875
2022.06.05 14:56:43.485	308.49389648438
2022.06.05 14:56:46.487	200.3302154541
2022.06.05 14:56:48.487	134.98812866211
2022.06.05 14:56:51.497	52.748737335205
2022.06.05 14:56:53.500	0.10883390158415
2022.06.05 16:42:23.878	68.588912963867
2022.06.05 16:42:26.879	175.37153625488
2022.06.05 16:42:28.880	242.98715209961
2022.06.05 16:42:31.881	344.63284301758
2022.06.05 16:42:33.882	410.2658996582
2022.06.05 16:42:36.884	449.63723754883
2022.06.05 17:43:06.241	449.99758911133
2022.06.05 18:41:53.513	411.77691650391
2022.06.05 18:41:56.516	324.06948852539
2022.06.05 18:41:58.517	238.37936401367
2022.06.05 18:42:01.519	153.57066345215
2022.06.05 18:42:03.520	77.505065917969
2022.06.05 18:42:06.533	0.10883390158415
2022.06.07 12:08:13.510	22.250101089478
2022.06.07 12:08:16.513	129.27534484863
2022.06.07 12:08:18.513	194.69532775879
2022.06.07 12:08:21.515	294.83157348633
2022.06.07 12:08:23.516	360.41421508789
2022.06.07 12:08:26.518	449.61221313477
2022.06.07 13:08:50.824	449.99945068359
2022.06.07 14:09:11.373	450.00238037109
2022.06.07 15:09:25.682	450.00152587891
2022.06.07 16:09:40.401	450.00076293945
2022.06.07 17:10:00.805	449.9983215332
2022.06.07 18:10:18.174	450.00003051758
2022.06.07 19:10:32.482	450.00051879883
2022.06.07 20:10:47.822	449.99911499023
2022.06.07 21:11:02.152	449.9990234375
2022.06.07 22:11:17.657	449.99981689453
2022.06.07 23:11:31.999	450.00109863281
2022.06.08 00:11:46.644	449.99789428711
2022.06.08 01:12:01.948	449.99893188477
2022.06.08 02:12:16.448	449.99996948242
2022.06.08 03:12:30.751	450.00109863281
2022.06.08 04:12:46.192	449.99975585938
2022.06.08 05:13:00.774	450.00210571289
2022.06.08 06:13:15.237	449.99850463867
2022.06.08 07:13:30.680	450.00207519531
2022.06.08 08:13:45.025	449.9990234375
2022.06.08 09:14:02.349	449.99963378906
2022.06.08 10:14:16.881	449.99862670898
2022.06.08 11:14:34.280	449.99911499023
2022.06.08 12:14:49.614	450.00128173828
2022.06.08 13:15:07.156	449.99856567383
2022.06.08 14:15:21.550	449.99850463867
2022.06.08 15:15:36.886	449.99792480469
2022.06.08 16:15:53.276	450.00064086914
2022.06.08 17:16:08.597	449.99896240234
2022.06.08 17:29:52.126	400.6842956543
2022.06.08 17:29:54.127	325.9983215332
2022.06.08 17:29:57.130	240.28675842285
2022.06.08 17:29:59.130	155.16856384277
2022.06.08 17:30:02.132	72.299621582031
